A1Z6P3	22919	6890	0.86
A1Z6P3	22924	6892	0.84
A1Z6P3	10982	6891	0.75
A1Z6P8	11069	16626	0.84
A1Z6P8	10411	16629	0.82
A1Z6P8	9771	16862	0.96
A1Z6P8	51195	17428	0.95
A1Z6Q0	25777	14210	0.72
A1Z6Q0	23353	18587	0.64
A1Z6Q0	51608	21690	0.93
A1Z6Q1	25777	14210	0.72
A1Z6Q1	23353	18587	0.64
A1Z6Q1	51608	21690	0.93
A1Z6R3	5276	8945	0.98
A1Z6R3	5274	8943	0.98
A1Z6R3	5270	8951	0.97
A1Z6R3	5054	8583	0.97
A1Z6R3	647174	24774	0.97
A1Z6R3	3053	4838	0.96
A1Z6R3	6317	10569	1.0
A1Z6R3	5272	8955	1.0
A1Z6R3	5268	8949	1.0
A1Z6R3	5273	8942	1.0
A1Z6R3	5269	8950	1.0
A1Z6R3	6318	10570	1.0
A1Z6R3	1992	3311	1.0
A1Z6R3	462	775	0.5
A1Z6R3	89777	14220	1.0
A1Z6R3	5271	8952	1.0
A1Z6R3	5265	8941	0.95
A1Z6R4	5276	8945	0.98
A1Z6R4	5272	8955	0.95
A1Z6R4	6317	10569	1.01
A1Z6R4	5273	8942	1.01
A1Z6R4	6318	10570	1.01
A1Z6R4	89777	14220	1.01
A1Z6R4	5268	8949	1.01
A1Z6R4	5269	8950	1.01
A1Z6R4	1992	3311	1.01
A1Z6R4	462	775	1.01
A1Z6R4	5271	8952	1.01
A1Z6R4	5270	8951	0.97
A1Z6R4	5274	8943	0.97
A1Z6R4	5054	8583	0.97
A1Z6R4	647174	24774	0.97
A1Z6R4	5055	8584	1.01
A1Z6R4	5275	8944	1.01
A1Z6R4	89778	14221	1.01
A1Z6R4	3053	4838	1.0
A1Z6R7	51655	15828	0.95
A1Z6R8	83940	24220	0.86
A1Z6R8	9797	28988	0.95
A1Z6R8	128387	27010	0.9
A1Z6S0	92154	25094	0.8
A1Z6S0	9788	20443	0.71
A1Z6S4	55515	21263	0.95
A1Z6S6	5910	9859	0.87
A1Z6S7	5910	9859	0.87
A1Z6V0	6991	11695	0.0
A1Z6V5	5276	8945	0.97
A1Z6V5	5270	8951	0.97
A1Z6V5	5054	8583	0.97
A1Z6V5	5274	8943	0.97
A1Z6V5	647174	24774	0.97
A1Z6V5	6317	10569	1.0
A1Z6V5	3053	4838	1.0
A1Z6V5	5272	8955	1.0
A1Z6V5	5268	8949	1.0
A1Z6V5	5273	8942	1.0
A1Z6V5	5269	8950	1.0
A1Z6V5	6318	10570	1.0
A1Z6V5	1992	3311	1.0
A1Z6V5	462	775	1.0
A1Z6V5	89777	14220	1.0
A1Z6V5	5271	8952	1.0
A1Z6W3	166336	20340	0.82
A1Z6W3	144165	17019	0.82
A1Z6W3	4007	6645	0.8
A1Z6W3	2275	3704	1.0
A1Z6W3	26136	14620	1.0
A1Z6W3	2274	3703	1.0
A1Z6W3	29995	6633	1.0
A1Z6W3	2273	3702	1.0
A1Z6W3	9457	17371	1.0
A1Z6W3	29964	16805	0.0
A1Z6W5	10912	4097	0.79
A1Z6W5	1647	4095	0.64
A1Z6W5	4616	4096	0.64
A1Z6X1	57453	14656	0.84
A1Z6X1	1826	3039	0.79
A1Z6X1	285313	26384	0.93
A1Z6X1	25878	7539	0.93
A1Z6X1	2335	3778	0.91
A1Z6X1	7143	11953	0.91
A1Z6X1	7148	11976	0.91
A1Z6X1	1294	2214	0.91
A1Z6X1	10752	1939	0.91
A1Z6X1	63923	22942	0.91
A1Z6X1	3371	5318	0.91
A1Z6X1	9543	9700	0.91
A1Z6X1	4756	7754	0.91
A1Z6X2	57453	14656	0.84
A1Z6X2	1826	3039	0.79
A1Z6X2	285313	26384	0.93
A1Z6X2	25878	7539	0.93
A1Z6X2	2335	3778	0.91
A1Z6X2	7143	11953	0.91
A1Z6X2	7148	11976	0.91
A1Z6X2	1294	2214	0.91
A1Z6X2	10752	1939	0.91
A1Z6X2	63923	22942	0.91
A1Z6X2	3371	5318	0.91
A1Z6X2	9543	9700	0.91
A1Z6X2	4756	7754	0.91
A1Z6X3	57453	14656	0.84
A1Z6X3	1826	3039	0.79
A1Z6X3	285313	26384	0.93
A1Z6X3	25878	7539	0.93
A1Z6X3	2335	3778	0.91
A1Z6X3	7143	11953	0.91
A1Z6X3	7148	11976	0.91
A1Z6X3	1294	2214	0.91
A1Z6X3	10752	1939	0.91
A1Z6X3	63923	22942	0.91
A1Z6X3	3371	5318	0.91
A1Z6X3	9543	9700	0.91
A1Z6X3	4756	7754	0.91
A1Z6X6	2739	4323	0.87
A1Z6Z3	224	403	0.95
A1Z6Z3	218	405	0.95
A1Z6Z3	222	411	0.79
A1Z6Z3	221	410	0.98
A1Z6Z3	256356	28635	1.0
A1Z6Z4	224	403	0.95
A1Z6Z4	218	405	0.95
A1Z6Z4	222	411	0.79
A1Z6Z4	221	410	0.98
A1Z6Z4	256356	28635	1.0
A1Z6Z7	57708	29657	0.84
A1Z6Z7	166968	26678	0.8
A1Z6Z7	54531	29210	0.71
A1Z6Z8	4644	7602	0.86
A1Z6Z8	4645	7603	0.84
A1Z6Z8	55930	7604	0.84
A1Z6Z8	4622	7574	0.9
A1Z6Z8	4625	7577	0.9
A1Z6Z8	8735	7571	0.9
A1Z6Z8	4627	7579	0.9
A1Z6Z8	4628	7568	0.9
A1Z6Z8	57644	15906	0.9
A1Z6Z8	4619	7567	0.9
A1Z6Z8	4629	7569	0.9
A1Z6Z8	4621	7573	0.9
A1Z6Z8	4626	7578	0.9
A1Z6Z8	22989	31073	0.9
A1Z6Z8	79784	23212	0.9
A1Z6Z8	4624	7576	0.9
A1Z6Z8	4620	7572	0.9
A1Z6Z9	4644	7602	0.86
A1Z6Z9	4645	7603	0.84
A1Z6Z9	55930	7604	0.84
A1Z6Z9	4622	7574	0.9
A1Z6Z9	4625	7577	0.9
A1Z6Z9	8735	7571	0.9
A1Z6Z9	4627	7579	0.9
A1Z6Z9	4628	7568	0.9
A1Z6Z9	57644	15906	0.9
A1Z6Z9	4619	7567	0.9
A1Z6Z9	4629	7569	0.9
A1Z6Z9	4621	7573	0.9
A1Z6Z9	4626	7578	0.9
A1Z6Z9	22989	31073	0.9
A1Z6Z9	79784	23212	0.9
A1Z6Z9	4624	7576	0.9
A1Z6Z9	4620	7572	0.9
A1Z700	4644	7602	0.86
A1Z700	4645	7603	0.84
A1Z700	55930	7604	0.84
A1Z700	4622	7574	0.9
A1Z700	4625	7577	0.9
A1Z700	8735	7571	0.9
A1Z700	4627	7579	0.9
A1Z700	4628	7568	0.9
A1Z700	57644	15906	0.9
A1Z700	4619	7567	0.9
A1Z700	4629	7569	0.9
A1Z700	4621	7573	0.9
A1Z700	4626	7578	0.9
A1Z700	22989	31073	0.9
A1Z700	79784	23212	0.9
A1Z700	4624	7576	0.9
A1Z700	4620	7572	0.9
A1Z705	54872	25985	0.86
A1Z707	2820	4456	0.78
A1Z709	10699	19012	0.94
A1Z709	84000	29808	1.0
A1Z709	283471	28779	0.93
A1Z709	3426	5394	0.93
A1Z709	646960	39433	0.93
A1Z709	49	126	0.93
A1Z709	2159	3528	0.91
A1Z709	389208	29994	0.91
A1Z709	5624	9451	0.91
A1Z709	2158	3551	0.91
A1Z709	3249	5155	0.91
A1Z709	2160	3529	0.91
A1Z713	23230	1908	0.86
A1Z713	54832	23594	0.79
A1Z713	55187	23595	1.0
A1Z713	157680	2183	1.0
A1Z714	761	1374	0.95
A1Z718	84075	20494	0.95
A1Z719	84075	20494	0.95
A1Z720	84075	20494	0.95
A1Z721	84075	20494	0.95
A1Z722	84075	20494	0.95
A1Z726	51109	17964	0.79
A1Z726	145226	19977	0.79
A1Z726	112724	19978	0.94
A1Z726	147015	28326	0.97
A1Z726	57665	19979	0.95
A1Z726	138639	30184	1.0
A1Z726	51741	12799	1.0
A1Z726	207063	18399	1.0
A1Z729	112724	19978	0.95
A1Z729	145226	19977	0.81
A1Z729	51109	17964	0.79
A1Z729	57665	19979	0.97
A1Z729	147015	28326	0.97
A1Z729	138639	30184	1.0
A1Z729	51741	12799	1.0
A1Z729	207063	18399	1.0
A1Z734	55604	21581	0.86
A1Z734	90668	20272	0.82
A1Z734	146206	27089	0.79
A1Z739	80168	23248	0.86
A1Z739	84649	16940	0.82
A1Z739	116255	18210	0.82
A1Z739	347516	23250	0.81
A1Z739	158833	23252	0.77
A1Z739	346606	23249	0.77
A1Z739	158835	23251	0.71
A1Z739	646409	44367	0.91
A1Z741	54834	18010	0.87
A1Z741	28992	29598	0.91
A1Z741	140733	16126	0.91
A1Z742	54834	18010	0.87
A1Z742	28992	29598	0.91
A1Z742	140733	16126	0.91
A1Z743	54855	24712	0.84
A1Z743	55603	18345	0.71
A1Z743	115572	28273	0.71
A1Z743	169966	28399	0.71
A1Z745	54855	24712	0.84
A1Z745	55603	18345	0.71
A1Z745	115572	28273	0.71
A1Z745	169966	28399	0.71
A1Z746	8564	6381	0.86
A1Z746	6713	11279	0.91
A1Z758	51531	30967	0.92
A1Z759	51531	30967	0.82
A1Z763	8099	14002	0.46
A1Z763	10263	30833	0.46
A1Z765	55009	26073	0.91
A1Z765	345757	24943	0.46
A1Z765	400451	34339	0.46
A1Z767	54965	26046	0.7
A1Z768	246243	18466	0.87
A1Z773	2907	4589	0.98
A1Z773	64114	23410	0.95
A1Z773	23017	17067	1.0
A1Z777	7134	11943	0.93
A1Z777	7125	11944	0.93
A1Z777	9478	1384	0.91
A1Z782	54899	23326	0.87
A1Z782	100533105	48354	0.91
A1Z783	54899	23326	0.87
A1Z783	100533105	48354	0.91
A1Z784	31	84	0.87
A1Z784	32	85	0.84
A1Z787	284723	27653	1.0
A1Z787	9016	10984	1.0
A1Z787	7351	12518	1.0
A1Z787	8402	10981	1.0
A1Z787	7350	12517	1.0
A1Z787	253512	27371	1.0
A1Z787	399512	31921	1.0
A1Z787	7352	12519	1.0
A1Z787	1468	10980	0.47
A1Z787	6182	10378	0.93
A1Z791	22807	13177	0.97
A1Z791	10320	13176	1.0
A1Z791	64375	13179	1.0
A1Z791	7227	12340	1.0
A1Z791	22806	13178	0.91
A1Z792	22807	13177	0.97
A1Z792	10320	13176	1.0
A1Z792	64375	13179	1.0
A1Z792	7227	12340	1.0
A1Z792	22806	13178	0.91
A1Z7A6	8853	2721	0.84
A1Z7A6	50807	2720	0.82
A1Z7A6	55616	14987	0.75
A1Z7A8	9500	6813	0.95
A1Z7A9	9500	6813	0.95
A1Z7C1	4292	7127	0.87
A1Z7C4	4035	6692	0.85
A1Z7C4	53353	6693	0.76
A1Z7C4	4036	6694	0.95
A1Z7C4	4038	6696	0.92
A1Z7C4	4040	6698	0.92
A1Z7C4	4041	6697	0.92
A1Z7C4	91355	25323	0.93
A1Z7C4	29967	31708	0.91
A1Z7C5	344805	30846	1.0
A1Z7C5	6768	11344	1.0
A1Z7C5	164656	16517	1.0
A1Z7D1	344805	30846	1.0
A1Z7D1	6768	11344	1.0
A1Z7D1	164656	16517	1.0
A1Z7D2	344805	30846	1.0
A1Z7D2	6768	11344	1.0
A1Z7D2	164656	16517	1.0
A1Z7E8	6519	11025	0.95
A1Z7E8	6520	11026	1.0
A1Z7F1	6519	11025	0.95
A1Z7F1	6520	11026	0.95
A1Z7F2	6519	11025	0.95
A1Z7F2	6520	11026	0.98
A1Z7F3	6519	11025	0.95
A1Z7F4	2914	4596	0.95
A1Z7F4	2917	4599	0.94
A1Z7F4	2918	4600	0.94
A1Z7F4	2911	4593	0.63
A1Z7F4	2913	4595	0.95
A1Z7F4	2915	4597	0.63
A1Z7F4	2912	4594	0.95
A1Z7F4	2916	4598	1.0
A1Z7F4	846	1514	0.95
A1Z7F4	222545	18510	0.93
A1Z7F4	83756	15661	0.93
A1Z7F4	80835	14448	0.93
A1Z7F4	80834	14905	0.93
A1Z7F4	2550	4070	0.91
A1Z7F5	2914	4596	0.95
A1Z7F5	2917	4599	0.94
A1Z7F5	2918	4600	0.94
A1Z7F5	2911	4593	0.63
A1Z7F5	2913	4595	0.95
A1Z7F5	2915	4597	0.63
A1Z7F5	2912	4594	0.95
A1Z7F5	2916	4598	1.0
A1Z7F5	846	1514	0.95
A1Z7F5	222545	18510	0.93
A1Z7F5	83756	15661	0.93
A1Z7F5	80835	14448	0.93
A1Z7F5	80834	14905	0.93
A1Z7F5	2550	4070	0.91
A1Z7F6	2914	4596	0.95
A1Z7F6	2917	4599	0.94
A1Z7F6	2918	4600	0.94
A1Z7F6	2911	4593	0.63
A1Z7F6	2913	4595	0.95
A1Z7F6	2915	4597	0.63
A1Z7F6	2912	4594	0.95
A1Z7F6	2916	4598	1.0
A1Z7F6	846	1514	0.95
A1Z7F6	222545	18510	0.93
A1Z7F6	83756	15661	0.93
A1Z7F6	80835	14448	0.93
A1Z7F6	80834	14905	0.93
A1Z7F6	2550	4070	0.91
A1Z7G0	23011	18263	1.0
A1Z7G1	23011	18263	1.0
A1Z7G6	10218	24078	1.0
A1Z7G6	4239	7035	1.0
A1Z7G6	2219	3623	1.0
A1Z7G6	8547	3625	1.0
A1Z7G6	2220	3624	1.0
A1Z7G6	84929	25922	1.0
A1Z7G6	27329	491	0.95
A1Z7G6	2335	3778	0.93
A1Z7G6	7143	11953	0.91
A1Z7G6	63923	22942	0.91
A1Z7G7	22859	20973	0.79
A1Z7G7	23284	20974	0.76
A1Z7G7	23266	18582	0.64
A1Z7G7	139378	18992	0.93
A1Z7G7	57211	13841	0.93
A1Z7G7	10149	4516	0.93
A1Z7G7	283383	19893	0.93
A1Z7G9	126792	17978	0.86
A1Z7G9	148789	28596	0.93
A1Z7H2	2181	3570	0.86
A1Z7H2	2182	3571	0.84
A1Z7H2	51703	16526	0.9
A1Z7H2	2180	3569	0.9
A1Z7H2	23305	16496	0.9
A1Z7H3	2181	3570	0.86
A1Z7H3	2182	3571	0.84
A1Z7H3	51703	16526	0.9
A1Z7H3	2180	3569	0.9
A1Z7H3	23305	16496	0.9
A1Z7H7	2147	3535	1.0
A1Z7H7	2159	3528	1.0
A1Z7H7	5624	9451	1.0
A1Z7H7	5340	9071	1.0
A1Z7H7	2158	3551	1.0
A1Z7H7	2155	3544	1.0
A1Z7H7	3818	6371	0.95
A1Z7H7	221191	26336	0.91
A1Z7H7	10747	6902	0.91
A1Z7H8	2147	3535	1.0
A1Z7H8	2159	3528	1.0
A1Z7H8	5624	9451	1.0
A1Z7H8	5340	9071	1.0
A1Z7H8	2158	3551	1.0
A1Z7H8	2155	3544	1.0
A1Z7H8	1675	2771	0.91
A1Z7H8	221191	26336	0.91
A1Z7H8	354	6364	0.91
A1Z7H8	1506	2524	0.91
A1Z7I1	80024	26175	0.84
A1Z7I1	57419	10977	1.0
A1Z7I1	123041	10978	1.0
A1Z7I2	80024	26175	0.81
A1Z7J1	4868	7908	0.85
A1Z7J1	58510	17325	0.98
A1Z7J1	4680	1818	0.91
A1Z7J1	7087	5348	0.91
A1Z7J1	57863	17601	0.91
A1Z7J1	3385	5346	0.91
A1Z7J1	253559	29849	0.91
A1Z7J1	1048	1817	0.91
A1Z7J1	10326	15928	0.91
A1Z7J1	9543	9700	0.91
A1Z7J1	55423	15757	0.91
A1Z7J1	140885	9662	0.91
A1Z7J1	3383	5344	0.91
A1Z7J6	22872	17052	0.86
A1Z7J6	25956	23197	0.84
A1Z7J7	22872	17052	0.86
A1Z7J7	25956	23197	0.84
A1Z7K2	23160	28945	0.86
A1Z7K6	60682	19651	0.86
A1Z7K6	64744	25082	0.8
A1Z7K8	9255	10648	0.87
A1Z7K9	9924	20074	0.87
A1Z7K9	57109	12820	0.91
A1Z7L1	55215	25568	0.84
A1Z7L2	6692	11246	0.98
A1Z7L2	333	597	1.0
A1Z7L2	334	598	1.0
A1Z7L2	351	620	1.0
A1Z7L2	100526773	38825	1.0
A1Z7L2	124857	30916	1.0
A1Z7L2	117166	30912	1.0
A1Z7L2	10816	11248	1.0
A1Z7L2	140870	16164	1.0
A1Z7L2	10653	11247	0.46
A1Z7L8	7046	11772	0.84
A1Z7L8	130399	18123	0.82
A1Z7L8	91	172	0.79
A1Z7L8	657	1076	0.97
A1Z7L8	658	1077	0.97
A1Z7L8	90	171	1.0
A1Z7L9	7046	11772	0.84
A1Z7L9	130399	18123	0.82
A1Z7L9	91	172	0.79
A1Z7L9	657	1076	0.97
A1Z7L9	658	1077	0.97
A1Z7L9	90	171	1.0
A1Z7M3	283471	28779	0.93
A1Z7M3	646960	39433	0.93
A1Z7M3	49	126	0.93
A1Z7M3	10699	19012	0.93
A1Z7M3	3426	5394	0.93
A1Z7M3	339105	34407	0.91
A1Z7M4	64063	14368	0.98
A1Z7M4	10942	9485	1.0
A1Z7M4	3426	5394	0.93
A1Z7M4	10699	19012	0.93
A1Z7M4	283471	28779	0.93
A1Z7M4	646960	39433	0.93
A1Z7M4	49	126	0.93
A1Z7M4	6768	11344	0.91
A1Z7M4	164656	16517	0.91
A1Z7M4	339105	34407	0.91
A1Z7M4	9407	24059	0.91
A1Z7M4	5651	9490	0.91
A1Z7M4	3249	5155	0.91
A1Z7M4	83886	15475	0.91
A1Z7M4	339967	27954	0.91
A1Z7M4	146547	26906	0.91
A1Z7M4	28983	24465	0.91
A1Z7M5	715	1246	0.95
A1Z7M5	283471	28779	0.93
A1Z7M5	646960	39433	0.93
A1Z7M5	49	126	0.93
A1Z7M5	10699	19012	0.93
A1Z7M5	3426	5394	0.93
A1Z7M5	339105	34407	0.91
A1Z7M7	260429	30405	1.0
A1Z7M7	3426	5394	0.93
A1Z7M7	10699	19012	0.93
A1Z7M7	283471	28779	0.93
A1Z7M7	646960	39433	0.93
A1Z7M7	49	126	0.93
A1Z7M7	6768	11344	0.91
A1Z7M7	164656	16517	0.91
A1Z7M7	339105	34407	0.91
A1Z7M7	2158	3551	0.91
A1Z7M7	5327	9051	0.91
A1Z7M7	3026	4798	0.91
A1Z7M7	2159	3528	0.91
A1Z7M7	5624	9451	0.91
A1Z7M7	146547	26906	0.91
A1Z7M7	5340	9071	0.91
A1Z7M7	3082	4893	0.91
A1Z7M7	3083	4894	0.91
A1Z7M7	2155	3544	0.91
A1Z7M8	1636	2707	0.93
A1Z7M8	59272	13557	0.93
A1Z7N0	6050	10074	0.95
A1Z7N2	9153	11002	0.86
A1Z7N2	9154	11001	0.82
A1Z7N2	64078	16484	0.82
A1Z7N3	9153	11002	0.86
A1Z7N3	9154	11001	0.84
A1Z7N3	64078	16484	0.79
A1Z7N9	81839	15512	0.86
A1Z7N9	57216	15511	0.82
A1Z7P0	55276	8906	0.86
A1Z7P0	283209	20898	0.86
A1Z7P1	55276	8906	0.86
A1Z7P1	283209	20898	0.86
A1Z7P3	51808	10241	0.87
A1Z7P5	8554	2752	0.86
A1Z7P5	9063	17311	0.82
A1Z7P5	51588	17002	0.81
A1Z7P5	10401	16861	0.79
A1Z7P5	57178	16493	1.0
A1Z7P5	83637	22229	1.0
A1Z7P7	8554	2752	0.86
A1Z7P7	9063	17311	0.82
A1Z7P7	51588	17002	0.81
A1Z7P7	10401	16861	0.79
A1Z7P7	57178	16493	1.0
A1Z7P7	83637	22229	1.0
A1Z7P8	8554	2752	0.86
A1Z7P8	9063	17311	0.82
A1Z7P8	51588	17002	0.81
A1Z7P8	10401	16861	0.79
A1Z7P8	57178	16493	1.0
A1Z7P8	83637	22229	1.0
A1Z7P9	8554	2752	0.86
A1Z7P9	9063	17311	0.82
A1Z7P9	51588	17002	0.81
A1Z7P9	10401	16861	0.79
A1Z7P9	57178	16493	1.0
A1Z7P9	83637	22229	1.0
A1Z7Q1	8554	2752	0.86
A1Z7Q1	9063	17311	0.82
A1Z7Q1	51588	17002	0.81
A1Z7Q1	10401	16861	0.79
A1Z7Q1	57178	16493	1.0
A1Z7Q1	83637	22229	1.0
A1Z7Q5	57706	29324	0.95
A1Z7Q5	163486	28404	0.79
A1Z7Q5	79958	26225	0.75
A1Z7Q7	171586	18718	0.86
A1Z7Q7	84696	17553	0.84
A1Z7Q8	5564	9378	0.84
A1Z7Q8	5565	9379	0.84
A1Z7R4	113235	30521	0.99
A1Z7R4	283537	27501	0.97
A1Z7R4	57864	16055	0.96
A1Z7R6	113235	30521	0.97
A1Z7R6	57864	16055	0.96
A1Z7R6	283537	27501	0.96
A1Z7R7	113235	30521	0.97
A1Z7R7	57864	16055	0.96
A1Z7R7	283537	27501	0.96
A1Z7R8	5892	9823	0.8
A1Z7S0	23317	30343	0.86
A1Z7S1	10981	9772	0.8
A1Z7S1	23682	9776	0.77
A1Z7S1	8934	9789	1.0
A1Z7S1	22808	7227	0.95
A1Z7S2	10981	9772	0.8
A1Z7S2	23682	9776	0.77
A1Z7S2	8934	9789	1.0
A1Z7S2	22808	7227	0.95
A1Z7S3	10981	9772	0.8
A1Z7S3	23682	9776	0.77
A1Z7S3	8934	9789	1.0
A1Z7S3	22808	7227	0.95
A1Z7S4	81034	29683	0.85
A1Z7S7	79158	29670	0.84
A1Z7T0	5586	9406	0.86
A1Z7T0	5585	9405	0.84
A1Z7T0	29941	17999	0.79
A1Z7T0	5581	9401	1.0
A1Z7T0	5583	9403	1.0
A1Z7T0	5579	9395	1.0
A1Z7T0	5580	9399	1.0
A1Z7T0	5588	9410	1.0
A1Z7T0	5578	9393	1.0
A1Z7T1	5586	9406	0.86
A1Z7T1	5585	9405	0.84
A1Z7T1	29941	17999	0.79
A1Z7T1	5581	9401	1.0
A1Z7T1	5583	9403	1.0
A1Z7T1	5579	9395	1.0
A1Z7T1	5580	9399	1.0
A1Z7T1	5588	9410	1.0
A1Z7T1	5578	9393	1.0
A1Z7T2	5586	9406	0.86
A1Z7T2	5585	9405	0.84
A1Z7T2	29941	17999	0.79
A1Z7T2	5581	9401	1.0
A1Z7T2	5583	9403	1.0
A1Z7T2	5579	9395	1.0
A1Z7T2	5580	9399	1.0
A1Z7T2	5588	9410	1.0
A1Z7T2	5578	9393	1.0
A1Z7T3	5586	9406	0.86
A1Z7T3	5585	9405	0.84
A1Z7T3	29941	17999	0.79
A1Z7T3	5581	9401	1.0
A1Z7T3	5583	9403	1.0
A1Z7T3	5579	9395	1.0
A1Z7T3	5580	9399	1.0
A1Z7T3	5588	9410	1.0
A1Z7T3	5578	9393	1.0
A1Z7T4	5586	9406	0.86
A1Z7T4	5585	9405	0.84
A1Z7T4	29941	17999	0.79
A1Z7T4	5581	9401	1.0
A1Z7T4	5583	9403	1.0
A1Z7T4	5579	9395	1.0
A1Z7T4	5580	9399	1.0
A1Z7T4	5588	9410	1.0
A1Z7T4	5578	9393	1.0
A1Z7U2	83544	23247	0.87
A1Z7U2	54839	25965	0.91
A1Z7U3	100128731	32483	1.0
A1Z7U5	3619	6058	0.95
A1Z7V0	23125	18807	0.77
A1Z7V0	23261	18806	0.77
A1Z7V1	26059	31922	0.94
A1Z7V1	23085	17072	0.94
A1Z7V2	26059	31922	0.94
A1Z7V2	23085	17072	0.94
A1Z7V8	51559	30826	0.87
A1Z7V8	64943	25717	0.86
A1Z7V8	84515	16147	1.0
A1Z7V9	51559	30826	0.87
A1Z7V9	64943	25717	0.86
A1Z7V9	84515	16147	1.0
A1Z7W1	114826	21067	0.95
A1Z7W3	56063	28837	0.87
A1Z7X3	2827	4484	0.95
